59981d7b0cbccf06255d4bf9,"सिद्धांत
",canon,113
59981d7b0cbccf06255d4bfa,"कठबोली
",cant,114
59981d7b0cbccf06255d4bfb,"आत्मसमर्पण
",capitulate,115
59981d7b0cbccf06255d4bfc,मनमौजी,capricious,116
59981d7b0cbccf06255d4bfd,"अवगुण ढूंढ़नेवाला
",captious,117
59981d7b0cbccf06255d4bfe,"हंसपद चिन्ह
",caret,118
59981d7b0cbccf06255d4bff,डटकर शराब पीना,carousal,119
59981d7b0cbccf06255d4c00,"सज़ा देना
",castigate,120
59981d7b0cbccf06255d4c01,"स्वच्छ करना
",cathartic,121
59981d7b0cbccf06255d4c02,"गुट बैठक
",caucus,122
59981d7b0cbccf06255d4c03,कटू,caustic,123
59981d7b0cbccf06255d4c04,"निंदा
",censure,124
59981d7b0cbccf06255d4c05,"सेनापति
",centurion,125
59981d7b0cbccf06255d4c06,"चिढ़
",chagrin,126
59981d7b0cbccf06255d4c07,"सावधान
",chary,127
59981d7b0cbccf06255d4c08,दंड देना,chasten,128
59981d7b0cbccf06255d4c09,दंड देना,chastise,129
59981d7b0cbccf06255d4c0a,"छल
",chicanery,130
59981d7b0cbccf06255d4c0c,चिड़चिड़ा,choleric,131
59981d7b0cbccf06255d4c0b,"इतिहास
",chronicle,132
59981d7b0cbccf06255d4c21,"गंवार
",churlish ,133
59981d7b0cbccf06255d4c17,कोलाहल,clamour,134
59981d7b0cbccf06255d4c0d,"चापलूसीभरा
",cloying,135
59981d7b0cbccf06255d4c35,जमना,coagulate ,136
59981d7b0cbccf06255d4c2b,संगठित होना,coalesce ,137
59981d7b0cbccf06255d4c22,"उपसंहार
",coda,138
59981d7b0cbccf06255d4c18,लाड़ प्यार करना,coddle,139
59981d7b0cbccf06255d4c0e,प्रचंड,fervid,140
59981d7b0cbccf06255d4c36,जोश,fervor,141
59981d7b0cbccf06255d4c2c,दुर्गन्धि-युक्त,fetid,142
59981d7b0cbccf06255d4c23,वसा,fetter,143
59981d7b0cbccf06255d4c19,सत्य के प्रति निष्ठा,fidelity,144
59981d7b0cbccf06255d4c0f,कल्पित सरदार,figurehead,145
59981d7b0cbccf06255d4c37,"अड़ंगेबाज़
",filibuster,146
59981d7b0cbccf06255d4c2d,"कमज़ोर होना

",flag,147
59981d7b0cbccf06255d4c24,"आलोचना
",flak,148
59981d7b0cbccf06255d4c1a,अनुभवहीन मनुष्य,fledgling,149
59981d7b0cbccf06255d4c10,क्षणभंगुर,fleeting,150
59981d7b0cbccf06255d4c38,बच निकलना,flinch,151
59981d7b0cbccf06255d4c2e,अवज्ञा,flout,152
59981d7b0cbccf06255d4c25,चरित्र की दुर्बलता,foible,153
59981d7b0cbccf06255d4c1b,"उकसाना
",foment,154
59981d7b0cbccf06255d4c11,छिछोरा,foppish,155
59981d7b0cbccf06255d4c39,चारा,forage,156
59981d7b0cbccf06255d4c2f,पूर्वज,forbear,157
59981d7b0cbccf06255d4c26,"पदपार्य नदी

",ford,158
59981d7b0cbccf06255d4c1c,पहिले से ग्रहण करना,forestall,159
59981d7b0cbccf06255d4c12,शपथपूर्वक त्यागना,forswear,160
59981d7b0cbccf06255d4c3a,आकस्मिक,fortuitous,161
59981d7b0cbccf06255d4c30,झगड़ालू,fractious,162
59981d7b0cbccf06255d4c27,"व्यर्थ नष्ट करना
",fritter,163
59981d7b0cbccf06255d4c1d,"ज़िद्दी
",froward,164
59981d7b0cbccf06255d4c13,प्रकाश की किरण,fulgent,165
59981d7b0cbccf06255d4c3b,"तिरस्कार
",fulmination,166
59981d7b0cbccf06255d4c31,अति,fulsome,167
59981d7b0cbccf06255d4c28,चुराया हुआ,furtive,168
59981d7b0cbccf06255d4c1e,चूक,gaffe,169
59981d7b0cbccf06255d4c14,विरोध करना,gainsay,170
59981d7b0cbccf06255d4c3c,"पहुंच
",gamut,171
59981d7b0cbccf06255d4c32,"मिथ्या अर्थ लेना
",garble,172
59981d7b0cbccf06255d4c29,भड़कीला,garish,173
59981d7b0cbccf06255d4c1f,संचित करना,garner,174
59981d7b0cbccf06255d4c15,बातूनी,garrulous,175
59981d7b0cbccf06255d4c3d,भद्दापन,gaucherie,176
59981d7b0cbccf06255d4c33,"उचित
",germane,177
59981d7b0cbccf06255d4c2a,इशारा करना,gesticulate,178
59981d7b0cbccf06255d4c20,बांधना,gird,179
59981d7b0cbccf06255d4c16,बीनना,glean,180
59981d7b0cbccf06255d4c3e,"बकवादी
",glib,181
59981d7b0cbccf06255d4c34,घूरना,gloat,182
59981d7b0cbccf06255d4c3f,भरमार,glut,183
59981d7b0cbccf06255d4c40,दांत से काटना,gnaw,184
59981d7b0cbccf06255d4c41,"प्रेरित करना

",goad,185
59981d7b0cbccf06255d4c42,पतला,gossamer,186
59981d7b0cbccf06255d4c43,"खोदना
",gouge,187
59981d7b0cbccf06255d4c44,"अति गर्वित
",grandiloquent,188
59981d7b0cbccf06255d4c45,अहेतुक,gratuitous,189
59981d7b0cbccf06255d4c46,झुण्ड में रहनेवाला,gregarious,190
59981d7b0cbccf06255d4c47,कोमल हड्डी,gristle,191
59981d7b0cbccf06255d4c48,गुनगुनानेवाला,grouse,192
59981d7b0cbccf06255d4c49,उताने पड़ जाना,grovel,193
59981d7b0cbccf06255d4c4a,"काटना
",hack,194
59981d7b0cbccf06255d4c4b,साधारण,hackneyed,195
59981d7b0cbccf06255d4c4c,"शांत
",halcyon,196
59981d7b0cbccf06255d4c4d,पवित्र,hallow,197
59981d7b0cbccf06255d4c4e,अभागी,hapless,198
59981d7b0cbccf06255d4c4f,"उत्तेजक भाषण

",harangue,199
59981d7b0cbccf06255d4c51,अग्र-दूत,harbinger,200
59981d7b0cbccf06255d4c52,"सताना
",harrow,201
59981d7b0cbccf06255d4c50,सुखवादी,hedonistic,202
59981d7b0cbccf06255d4c7d,"अधिकार-क्षेत्र

",hegemony,203
59981d7b0cbccf06255d4c61,वायु-रोधी,hermetic,204
59981d7b0cbccf06255d4c6f,कुल्हाड़ी से काटना,hew,205
59981d7b0cbccf06255d4c8b,घमंडी,highbrow,206
59981d7b0cbccf06255d4c53,"बालदार
",hirsute,207
59981d7b0cbccf06255d4c7e,अभिनय-संबंधी,histrionic,208
59981d7b0cbccf06255d4c62,"जनसाधारण
",hoi polloi,209
59981d7b0cbccf06255d4c70,पिस्तौलदान,holster,210
59981d7b0cbccf06255d4c8c,"उपदेश कला



",homiletic,211
59981d7b0cbccf06255d4c54,"तेज करना

",hone,212
59981d7b0cbccf06255d4c7f,आंख में धूल झोंकना,hoodwink,213
59981d7b0cbccf06255d4c63,अभिमान,hubris,214
59981d7b0cbccf06255d4c71,"भूसी निकालना

",husk,215
59981d7b0cbccf06255d4c8d,अतिशयोक्ति,hyperbole,216
59981d7b0cbccf06255d4c55,"प्रतिमा भंजक

",iconoclast,217
59981d7b0cbccf06255d4c80,"व्यक्तिगत विशिष्टता

",idiosyncrasy,218
59981d7b0cbccf06255d4c64,सुखद जीवन,idyll,219
59981d7b0cbccf06255d4c72,नीच,ignoble,220
59981d7b0cbccf06255d4c8e,निद्य,ignominious,221
59981d7b0cbccf06255d4c56,उलझन,imbroglio,222
59981d7b0cbccf06255d4c81,अडिग,immutable,223
59981d7b0cbccf06255d4c65,"निर्धन
",impecunious,224
59981d7b0cbccf06255d4c73,बाधा डालना,impede,225
59981d7b0cbccf06255d4c8f,बाधा,impediment,226
59981d7b0cbccf06255d4c57,"धृष्ट
",imperious,227
59981d7b0cbccf06255d4c82,अविवेकी,impetuous,228
59981d7b0cbccf06255d4c66,अधार्मिक,impious,229
59981d7b0cbccf06255d4c74,लिप्त,implicate,230
59981d7b0cbccf06255d4c90,जिद करना,importune,231
59981d7b0cbccf06255d4c58,कोसना,imprecate,232
59981d7b0cbccf06255d4c83,बिना पहले सोचे हुए,impromptu,233
59981d7b0cbccf06255d4c67,बेशर्म,impudent,234
59981d7b0cbccf06255d4c75,बहस करना,impugn,235
59981d7b0cbccf06255d4c91,दण्ड मुक्ति,impunity,236
59981d7b0cbccf06255d4c59,आरोपित,impute,237
59981d7b0cbccf06255d4c84,बेपरवाह,inadvertent,238
59981d7b0cbccf06255d4c68,अनर्थक,inane,239
59981d7b0cbccf06255d4c76,यद्यपि,inasmuch,240
59981d7b0cbccf06255d4c92,क़ैद कर देना,incarcerate,241
59981d7b0cbccf06255d4c5a,"प्राथमिक
",inchoate,242
59981d7b0cbccf06255d4c85,प्रारंभिक,incipient,243
59981d7b0cbccf06255d4c69,काटना,incise,244
59981d7b0cbccf06255d4c77,पदधारी,incumbent ,245
59981d7b0cbccf06255d4c93,आक्रमण,incursion,246
59981d7b0cbccf06255d4c5b,अथक,indefatigable,247
59981d7b0cbccf06255d4c86,अमिट,indelible,248
59981d7b0cbccf06255d4c6a,निर्धन,indigent,249
59981d7b0cbccf06255d4c78,निष्क्रय,indolent,250
59981d7b0cbccf06255d4c94,अदम्य,indomitable,251
59981d7b0cbccf06255d4c5c,नशे में धुत,inebriated,252
59981d7b0cbccf06255d4c87,अकहा,ineffable,253
59981d7b0cbccf06255d4c6b,अनिवार्य,ineluctable,254
59981d7b0cbccf06255d4c79,अयोग्य,inept,255
59981d7b0cbccf06255d4c95,निष्ठुर,inexorable,256
59981d7b0cbccf06255d4c5d,ख़राब,infelicitous,257
59981d7b0cbccf06255d4c88,तर करना,infuse,258
59981d7b0cbccf06255d4c6c,विरोधी,inimical,259
59981d7b0cbccf06255d4c7a,अननुकरणीय,inimitable,260
59981d7b0cbccf06255d4c96,अहानिकर,innocuous,261
59981d7b0cbccf06255d4c5e,अपध्य,insalubrious,262
59981d7b0cbccf06255d4c89,बिल्ला,insignia,263
59981d7b0cbccf06255d4c6d,फीका,insipid,264
59981d7b0cbccf06255d4c7b,दिवालिया,insolvent,265
59981d7b0cbccf06255d4c97,लापरवाह,insouciant,266
59981d7b0cbccf06255d4c5f,इन्स्तांत करना,instantiate,267
59981d7b0cbccf06255d4c8a,संकीर्णता,insularity,268
59981d7b0cbccf06255d4c6e,असंयमीता,intemperance,269
59981d7b0cbccf06255d4c7c,पाबंदी,interdict,270
59981d7b0cbccf06255d4c98,रुक-रुक कर,intermittent,271
59981d7b0cbccf06255d4c60,बिखेरना,intersperse,272
59981d7b0cbccf06255d4cfb,असभ्य,intractable,273
59981d7b0cbccf06255d4c99,सैद्धांतिक,intransigent,274
59981d7b0cbccf06255d4cec,निडर,intrepid,275
59981d7b0cbccf06255d4d25,बाढ़ आ जाना,inundate,276
59981d7b0cbccf06255d4cc3,तपाना,inure,277
59981d7b0cbccf06255d4cfc,फटकार,invective,278
59981d7b0cbccf06255d4c9a,आक्रमण करना,inveigh,279
59981d7b0cbccf06255d4ced,लुभाना,inveigle,280
59981d7b0cbccf06255d4d26,कट्टर,inveterate,281
59981d7b0cbccf06255d4cc4,उलझा हुआ,involute,282
59981d7b0cbccf06255d4cfd,चिड़चिड़ा,irascible,283
59981d7b0cbccf06255d4c9b,क्रोध,ire,284
59981d7b0cbccf06255d4cee,चिड़चिड़ाहट,irksome,285
59981d7b0cbccf06255d4d27,डगमग,irresolute,286
59981d7b0cbccf06255d4cc5,स्थिर,irrevocable,287
59981d7b0cbccf06255d4cfe,यात्रा करना,itinerate,288
59981d7b0cbccf06255d4c9c,क्लांत,jaded,289
59981d7b0cbccf06255d4cef,नालिश,jeremiad,290
59981d7b0cbccf06255d4d28,अंधराष्ट्रीयता,jingoism,291
59981d7b0cbccf06255d4cc6,रसिक,jocular,292
59981d7b0cbccf06255d4cff,तुलना करना,juxtapose,293
59981d7b0cbccf06255d4c9d,भूलभुलैया,labyrinth,294
59981d7b0cbccf06255d4cf0,रोना,lachrymose,295
59981d7b0cbccf06255d4d29,संक्षिप्त,laconic,296
59981d7b0cbccf06255d4cc7,विलाप,lament,297
59981d7b0cbccf06255d4d00,दुर्बल,languish,298
59981d7b0cbccf06255d4c9e,थकावट,lassitude,299
59981d7b0cbccf06255d4cf1,अप्रत्यक्ष,latent,300
59981d7b0cbccf06255d4d2a,ऐयाशी,lechery,301
59981d7b0cbccf06255d4cc8,सुस्त,lethargic,302
59981d7b0cbccf06255d4d01,सेतु,levee,303
59981d7b0cbccf06255d4c9f,छिछोरापन,levity,304
59981d7b0cbccf06255d4cf2,मानहानि,libel,305
59981d7b0cbccf06255d4d2b,अनैतिक,libertine,306
59981d7b0cbccf06255d4cc9,लिंक,lien,307
59981d7b0cbccf06255d4d02,रचना,limn,308
59981d7b0cbccf06255d4ca0,धुंध टुकड़ा,lint,309
59981d7b0cbccf06255d4cf3,चापलूसी करना,lionize,310
59981d7b0cbccf06255d4d2c,लचीला,lithe,311
59981d7b0cbccf06255d4cca,बेवकूफ,loll,312
59981d7b0cbccf06255d4d03,छलांग,lope,313
59981d7b0cbccf06255d4ca1,बातूनी,loquacious,314
59981d7b0cbccf06255d4cf4,कार्य करना,lucubrate,315
59981d7b0cbccf06255d4d2d,स्पष्ट अर्थ का,luculent,316
59981d7b0cbccf06255d4ccb,शोकाकुल,lugubrious,317
59981d7b0cbccf06255d4d04,लकड़ी,lumber,318
59981d7b0cbccf06255d4ca2,भयंकर,macabre,319
59981d7b0cbccf06255d4cf5,पानी में डालकर रखना,macerate,320
59981d7b0cbccf06255d4d2e,कुचक्र,machination,321
59981d7b0cbccf06255d4ccc,उदारता,magnanimity,322
59981d7b0cbccf06255d4d05,रईस,magnate,323
59981d7b0cbccf06255d4ca3,भद्दा,maladroit,324
59981d7b0cbccf06255d4cf6,अस्वस्थता,malaise,325
59981d7b0cbccf06255d4d2f,"शब्द का बेतुका प्रयोग
",malapropism,326
59981d7b0cbccf06255d4ccd,द्वेष,malevolence,327
59981d7b0cbccf06255d4d06,रोग का बहाना करना,malinger,328
59981d7b0cbccf06255d4ca4,हथकड़ी,manacle,329
59981d7b0cbccf06255d4cf7,शासनादेश,mandate,330
59981d7b0cbccf06255d4d30,रिहा करना,manumit,331
59981d7b0cbccf06255d4cce,कड़ा अनुशासक,martinet,332
59981d7b0cbccf06255d4d07,मैट्रिक पास,matriculate,333
59981d7b0cbccf06255d4ca5,भावुक,maudlin,334
59981d7b0cbccf06255d4cf8,पीटना,maul,335
59981d7b0cbccf06255d4d31,आवारा,maverick,336
59981d7b0cbccf06255d4ccf,चापलूसीभरा,mawkish,337
59981d7b0cbccf06255d4d08,मधुर,mellifluous,338
59981d7b0cbccf06255d4ca6,भिक्षावृति,mendacity,339
59981d7b0cbccf06255d4cf9,भिक्षुक,mendicant,340
59981d7b0cbccf06255d4d32,अस्थिर,mercurial,341
59981d7b0cbccf06255d4cd0,दिखावे का,meretricious,342
59981d7b0cbccf06255d4d09,सम्मोहित,mesmerize,343
59981d7b0cbccf06255d4ca7,प्रकृति,mettle,344
59981d7b0cbccf06255d4cfa,औसत दर्जे का,middling,345
59981d7b0cbccf06255d4d33,युद्ध में भाग लेना,militate,346
59981d7b0cbccf06255d4cd1,डरानेवाला,minatory,347
59981d7b0cbccf06255d4d0a,कम करके बताना,mince,348
59981d7b0cbccf06255d4ca8,मानवद्वेषी,misanthrope,349
59981d7b0cbccf06255d4d49,दुष्कर्म,misdemeanour,350
59981d7b0cbccf06255d4d34,स्री जाति से द्वेष करनेवाला,misogynist,351
59981d7b0cbccf06255d4cd2,कम करना,mitigate,352
59981d7b0cbccf06255d4d0b,शमन करना,mollify,353
59981d7b0cbccf06255d4d0c,गिरना,moult,354
59981d7b0cbccf06255d4ca9,अखंड,monolithic,355
59981d7b0cbccf06255d4d4a,रोगी,morbid,356
59981d7b0cbccf06255d4d35,काटने,mordant,357
59981d7b0cbccf06255d4cd3,गतिशीलता,motility,358
59981d7b0cbccf06255d4caa,गुलबंद,muffler,359
59981d7b0cbccf06255d4d4b,विविध,multifarious,360
59981d7b0cbccf06255d4d36,उदार,munificent,361
59981d7b0cbccf06255d4cd4,पतन,nadir,362
59981d7b0cbccf06255d4d0d,बना-ठना,natty,363
59981d7b0cbccf06255d4cab,अस्पष्ट,nebulous,364
59981d7b0cbccf06255d4d4c,कुटिल,nefarious,365
59981d7b0cbccf06255d4d37,शब्द का आविष्कार,neologism,366
59981d7b0cbccf06255d4cd5,नवछात्रा,neophyte,367
59981d7b0cbccf06255d4d0e,भाई-भतीजावाद,nepotism,368
59981d7b0cbccf06255d4cac,बंधन,nexus,369
59981d7b0cbccf06255d4d4d,कुतरना,nibble,370
59981d7b0cbccf06255d4d38,विनाशवाद,nihilism,371
59981d7b0cbccf06255d4cd6,दुर्गंध,noisome,372
59981d7b0cbccf06255d4d0f,यह पालन नहीं करता है,non sequitur,373
59981d7b0cbccf06255d4cad,बेपरवाह,nonchalant,374
59981d7b0cbccf06255d4d4e,वर्णनातीत,nondescript,375
59981d7b0cbccf06255d4d39,भौचक,nonplussed,376
59981d7b0cbccf06255d4cd7,दवा,nostrum,377
59981d7b0cbccf06255d4d10,हानिकारक,noxious,378
59981d7b0cbccf06255d4cae,अति सूक्ष्म अंतर,nuance,379
59981d7b0cbccf06255d4d4f,तुच्छ,nugatory,380
59981d7b0cbccf06255d4d3a,ज़िद्दी,obdurate,381
59981d7b0cbccf06255d4cd8,सम्मान,obeisance,382
59981d7b0cbccf06255d4d11,अंधेरा करना,obfuscate,383
59981d7b0cbccf06255d4caf,अपमान,obloquy,384
59981d7b0cbccf06255d4d50,चापलूस,obsequious,385
59981d7b0cbccf06255d4d3b,शोर,obstreperous,386
59981d7b0cbccf06255d4cd9,प्राप्त,obtain,387
59981d7b0cbccf06255d4d12,निकला हुआ,obtrusive,388
59981d7b0cbccf06255d4cb0,कुंठित,obtuse,389
59981d7b0cbccf06255d4d51,मुक्त हो जाना,obviate,390
59981d7b0cbccf06255d4d3c,रोक देना,occlude,391
59981d7b0cbccf06255d4cda,घृणा,odium,392
59981d7b0cbccf06255d4d13,परेशान करनेवाला,officious,393
59981d7b0cbccf06255d4cb1,अमंगल,ominous,394
59981d7b0cbccf06255d4d52,सर्वशक्तिमान,omnipotent,395
59981d7b0cbccf06255d4d3d,सर्वज्ञ,omniscient,396
59981d7b0cbccf06255d4cdb,कष्टदायक,onerous,397
59981d7b0cbccf06255d4d14,शर्म की बात है,opprobrium,398
59981d7b0cbccf06255d4cb2,हड्डी बन जाना,ossify,399
59981d7b0cbccf06255d4d53,ख़याली,ostensible,400
59981d7b0cbccf06255d4d3e,दिखावटी,ostentatious ,401
59981d7b0cbccf06255d4cdc,समाज से निकाला,ostracism,402
59981d7b0cbccf06255d4d15,आत्माभिमानी,overweening,403
59981d7b0cbccf06255d4cb3,विजय का गीत,paean,404
59981d7b0cbccf06255d4d54,तालु,palate,405
59981d7b0cbccf06255d4d3f,कम करना,palliate,406
59981d7b0cbccf06255d4cdd,स्पर्शनीय,palpable,407
59981d7b0cbccf06255d4d16,धड़कना,palpitate,408
59981d7b0cbccf06255d4cb4,तुच्छ,paltry,409
59981d7b0cbccf06255d4d55,स्तुतिपाठ,panegyric,410
59981d7b0cbccf06255d4d40,चित्रमाला,panorama,411
59981d7b0cbccf06255d4cde,मिसाल,paradigm,412
59981d7b0cbccf06255d4d17,प्रतिद्वंद्वी,paragon,413
59981d7b0cbccf06255d4cb5,ख़ारिज,pariah,414
59981d7b0cbccf06255d4d56,संकीर्ण,parochial,415
59981d7b0cbccf06255d4d41,किफ़ायती,parsimonious,416
59981d7b0cbccf06255d4cdf,पक्षपातपूर्ण,partisan,417
59981d7b0cbccf06255d4d18,कमी,paucity,418
59981d7b0cbccf06255d4cb6,अवगुण,peccadillo,419
59981d7b0cbccf06255d4d57,धन-संबंधी,pecuniary,420
59981d7b0cbccf06255d4d42,शिक्षा शास्त्र,pedagogy,421
59981d7b0cbccf06255d4ce0,पंडिताऊ,pedantic,422
59981d7b0cbccf06255d4d19,त्रिभुजाकार भाग,pediment,423
59981d7b0cbccf06255d4cb7,पारदर्शक,pellucid,424
59981d7b0cbccf06255d4d58,लगन,penchant,425
59981d7b0cbccf06255d4d43,अनुतापी,penitent,426
59981d7b0cbccf06255d4ce1,दरिद्रता,penury,427
59981d7b0cbccf06255d4d1a,सफ़र,peregrination,428
59981d7b0cbccf06255d4cb8,आज्ञसूचक,peremptory,429
59981d7b0cbccf06255d4d59,बेवफ़ा,perfidious,430
59981d7b0cbccf06255d4d44,असावधान,perfunctory,431
59981d7b0cbccf06255d4ce2,पथिक,peripatetic,432
59981d7b0cbccf06255d4d1b,झूठा साक्ष्य,perjury,433
59981d7b0cbccf06255d4cb9,हानिकारक,pernicious,434
59981d7b0cbccf06255d4d5a,ताना,persiflage,435
59981d7b0cbccf06255d4d45,चित्ताकर्षक,personable,436
59981d7b0cbccf06255d4ce3,भेदक,perspicacious,437
